Time,x_rot,y_rot,z_rot,rot_angle,speed,x_pos,z_pos,y_pos
59.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
59.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
59.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
60.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
61.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
62.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
63.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
64.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
65.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
66.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
67.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
68.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
68.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
68.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
68.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
68.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
68.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
68.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
